n_items,capacity_ratio,mean_weight,std_weight,mean_profit,std_profit,mean_ratio,std_ratio,correlation,best_algorithm
100,0.6253810975609756,52.48,28.450827755972238,49.97,29.15663046375558,2.0237382666115753,4.057174716123647,uncorrelated,greedy
200,0.29461516774739216,53.205,27.691207539578333,52.48,28.098925246350614,2.02757977649683,4.377337456203113,uncorrelated,greedy
50,0.15948827292110873,46.9,26.94828380435385,103.46,53.64669980530024,2.4096127811786183,0.5928890837038343,strong,dp
200,0.7496260843553695,50.145,29.53140658688644,75.425,33.14595563564279,2.4694624572565886,4.244613171605652,weak,greedy
200,0.23348387774393445,47.605,28.76541282512733,49.54,28.195361320614424,3.0926325108850916,7.665651755212737,uncorrelated,greedy
50,0.7952438532849657,49.62,27.87177066495776,110.14,54.87914357932346,2.4384245513862295,0.6111377999646569,strong,dp
50,0.7429764616552772,52.68,26.63639615263296,57.36,27.059016981405662,2.701186016097086,4.807595095856242,inverse,greedy
50,0.38591311682834245,47.42,27.231665391598803,70.62,32.08544218177459,1.7696197203884048,0.8795210039862619,weak,greedy
50,0.676943117672601,46.06,27.70300344727986,101.9,55.68527633046279,2.6692968747358052,1.4461453353331017,strong,dp
50,0.4549412276882891,45.94,28.39958450400287,50.24,28.596894936338803,3.232623851526258,7.402933808658306,uncorrelated,dp
100,0.20726202158979393,50.95,28.080731828070295,58.79,29.28046960005935,5.119458130660489,14.790562660288392,inverse,greedy
100,0.7235282298573438,49.77,28.07662907116878,74.46,32.46580354773311,2.0428687352340655,1.9007280076606137,weak,greedy
50,0.12367491166077739,50.94,26.96546680478571,79.16,29.769353368859058,1.9453447485375215,1.0767289617233413,weak,dp
50,0.6690273843248348,42.36,27.28718380485608,68.4,27.90842166801985,8.119850600625453,22.169727941120712,inverse,greedy
50,0.3680672268907563,47.6,24.93832392122614,105.24,48.96388873445409,2.39984355244151,0.5243074248787369,strong,dp
100,0.6283089039597463,45.71,28.51886919216819,69.99,31.461880109109817,2.4249076005262453,3.0925137592014607,weak,greedy
100,0.7736791546589817,52.05,27.909272652650767,75.83,31.020011283041143,2.0319449075599714,2.202904028441696,weak,greedy
100,0.34328645732999424,51.91,29.984694428991602,53.45,26.885451456131438,2.3495326380954076,4.0163124916272555,uncorrelated,dp
50,0.3575192541548439,49.34,26.82656146433978,59.82,26.034354226675184,3.0825769562519874,4.69638875373674,inverse,greedy
50,0.4363001745200698,45.84,25.42546754732349,49.6,29.518130022072878,2.7436870347258324,5.200497038648264,uncorrelated,greedy
50,0.2094813614262561,49.36,26.215079629861894,109.68,53.68964145903752,2.6161639696188326,1.8285397110107897,strong,dp
50,0.5301794453507341,49.04,28.805527247387783,72.66,31.530689811673955,1.9438354784236807,1.4115999908716055,weak,greedy
200,0.16711190264173345,50.535,29.999979583326386,75.12,32.0300733686328,2.574036874174788,3.609019773558287,weak,greedy
50,0.8115223197252956,52.42,29.042100475000083,58.22,30.074766832013843,2.7741065089512635,4.066750105687105,inverse,greedy
50,0.8807263722657862,48.46,29.11234102575744,73.94,32.88672072432884,2.3171951095573244,2.4135351710480193,weak,dp
50,0.4562057398434588,53.66,28.601825116590025,56.12,28.571062283366366,2.598405576427554,3.9006020551583758,inverse,greedy
200,0.25401182432432434,47.36,27.53471263696064,63.235,28.121162404850907,5.012556921173402,13.45848779555109,inverse,greedy
100,0.18719611021069693,49.36,26.655400953652904,75.58,29.388154076089915,2.013850874608173,1.4797648929821634,weak,dp
50,0.5772245274319963,43.38,29.056420977126557,68.68,28.90912658659891,2.5532021950021475,3.4773230284248466,weak,dp
100,0.83675094565001,50.23,26.207195576787683,60.54,26.862769775285653,3.0666019146890124,6.6530391145369885,inverse,greedy
200,0.5158666398875276,49.79,27.93019692017942,60.44,28.00029285561135,4.5489218486834595,12.531380960894017,inverse,greedy
50,0.2753303964757709,45.4,27.459060435491963,44.54,28.852875073378737,1.4863167165412186,1.4437069748715217,uncorrelated,greedy
100,0.257243195785777,56.95,26.549340858107943,53.19,27.583580260727576,2.672618971527014,6.104764418375165,inverse,greedy
50,0.20029400955531054,54.42,29.393257730302707,57.06,28.464300448105163,4.541116475806058,10.964914381921089,inverse,greedy
50,0.24794929157345263,53.64,28.515090741570507,79.0,28.536993534708593,2.7565211975485475,5.151932056163106,weak,dp
